qe_char,pe_char
430,0.9991556570545121
431,0.9991610705085525
432,0.9991664697912471
433,0.9991717982172136
434,0.9991770132724147
435,0.9991818457012831
436,0.9991866923014973
437,0.999191921528044
438,0.9991970515551712
439,0.9992019831834593
440,0.9992070565252039
441,0.9992124416365529
442,0.9992169764671626
443,0.999221851410068
444,0.9992263153839495
445,0.9992310627847439
446,0.9992357676715016
447,0.9992408835272831
448,0.9992458009842254
449,0.9992506759271309
450,0.9992554516706167
451,0.9992600715293003
452,0.9992647480733666
453,0.9992696088449263
454,0.9992741578468817
455,0.9992784092505783
456,0.9992826323115835
457,0.9992873797123781
458,0.9992922404839378
459,0.9992961942893757
460,0.9993003464936526
461,0.9993044703552384
462,0.9993084666747132
463,0.9993124488228423
464,0.9993164167996258
465,0.999320682374668
466,0.9993245936660688
467,0.9993286324995806
468,0.9993330114453881
469,0.9993368235373694
470,0.9993403805451289
471,0.9993439800669253
472,0.999348188956585
473,0.9993521994474054
474,0.9993556430843996
475,0.99935965357522
476,0.9993638766362254
477,0.9993678304416632
478,0.9993716850476814
479,0.9993758372519584
480,0.9993792383749157
481,0.999382922924786
482,0.9993864090758172
483,0.9993898385414658
484,0.9993936506334471
485,0.999397108441787
486,0.99940084967704
487,0.9994044633701821
488,0.9994082329481264
489,0.9994114781862815
490,0.9994143549694495
491,0.9994175151795306
492,0.9994209304738335
493,0.9994244591389017
494,0.9994278460905133
495,0.9994312330421249
496,0.9994342231960582
497,0.9994379219172742
498,0.9994410396133184
499,0.9994441714807082
500,0.9994472891767524
501,0.9994501943026117
502,0.9994529860577058
503,0.9994560328970217
504,0.9994588813374984
505,0.9994616589212468
506,0.9994645640471062
507,0.999467327459509
508,0.9994699491584552
509,0.9994731943966102
510,0.9994759011236304
511,0.9994794864740812
512,0.999482292400521
513,0.9994853250684912
514,0.9994878192253265
515,0.9994906393231119
516,0.9994931334799473
517,0.9994960102631153
518,0.9994984335632223
519,0.999500913548712
520,0.9995035919330408
521,0.9995065820869741
522,0.9995092321286116
523,0.9995115987433361
524,0.9995144330124671
525,0.999516700427772
526,0.9995192370986443
527,0.9995213344578012
528,0.999523644387143
529,0.9995258692884109
530,0.9995282784171724
531,0.9995306308605512
532,0.9995331675314234
533,0.9995356050028762
534,0.9995381133310571
535,0.9995404941171272
536,0.9995429174172342
537,0.9995454399167609
538,0.9995476364753375
539,0.9995498472052597
540,0.9995521854772929
541,0.999554438721252
542,0.9995569328780873
543,0.9995591577793552
544,0.9995614110233144
545,0.9995637209526562
546,0.9995658891685415
547,0.9995681424125007
548,0.999570636569336
549,0.9995728756419495
550,0.9995749021443783
551,0.9995772262450657
552,0.999579351946914
553,0.9995816051908732
554,0.9995838300921411
555,0.9995857715664959
556,0.9995877555548877
557,0.999590249711723
558,0.9995923612422256
559,0.9995946428288761
560,0.9995969952722549
561,0.9995989367466096
562,0.9996008073642362
563,0.9996022670128386
564,0.9996042510012304
565,0.9996063908744243
566,0.9996082473207052
567,0.999610146281023
568,0.9996124703817104
569,0.9996143693420283
570,0.9996161124175439
571,0.9996180113778617
572,0.9996198819954881
573,0.9996218376411886
574,0.9996236657447781
575,0.9996253096208741
576,0.9996273786373399
577,0.9996293626257315
578,0.9996310065018276
579,0.9996327637486888
580,0.9996342517399827
581,0.9996360940149178
582,0.9996382622308031
583,0.9996397218794055
584,0.9996415074689581
585,0.9996429954602519
586,0.9996447952211501
587,0.9996464390972462
588,0.9996479412598857
589,0.9996495142792534
590,0.9996510872986211
591,0.9996529579162476
592,0.9996545309356153
593,0.9996561606403657
594,0.9996577761737704
595,0.9996593066791012
596,0.9996607663277036
597,0.9996621551195779
598,0.9996636005968347
599,0.9996655704138808
600,0.9996670584051747
601,0.9996684897110858
602,0.9996699777023796
603,0.9996715365504016
604,0.9996729395136216
605,0.9996746259037546
606,0.999676085552357
607,0.9996776160576878
608,0.9996791749057099
609,0.9996804219841275
610,0.9996816832338908
611,0.9996831853965303
612,0.999684389960911
613,0.9996856937247113
614,0.9996869266317834
615,0.999688216224238
616,0.9996897183868775
617,0.9996911213500973
618,0.9996923542571693
619,0.9996937005350066
620,0.9996949050993873
621,0.999696109663768
622,0.9996976118264074
623,0.9996989297615534
624,0.9997005027809212
625,0.9997017498593388
626,0.9997027418535346
627,0.9997041448167545
628,0.9997058878922701
629,0.9997071916560704
630,0.999708396220451
631,0.9997095724421405
632,0.9997109187199777
633,0.9997124633966542
634,0.999713540418924
635,0.9997149008681069
636,0.9997162329745984
637,0.9997175650810901
638,0.9997188121595078
639,0.9997199458671602
640,0.9997211079175039
641,0.9997223266532302
642,0.9997234745322283
643,0.9997244240123873
644,0.9997256427481136
645,0.9997268614838399
646,0.9997279526774554
647,0.9997289730143426
648,0.9997298516377732
649,0.9997309995167712
650,0.9997321899098063
651,0.9997333377888044
652,0.9997342447549263
653,0.9997354351479614
654,0.9997364979988855
655,0.9997375041644271
656,0.9997385953580425
657,0.9997399416358798
658,0.9997411603716061
659,0.9997423224219498
660,0.9997431301886522
661,0.9997441930395764
662,0.9997451992051178
663,0.9997463754268072
664,0.999747494963114
665,0.9997484444432729
666,0.9997497482070732
667,0.999750952771454
668,0.9997519022516128
669,0.9997528092177348
670,0.9997539145826959
671,0.9997549632622744
672,0.9997558985710876
673,0.9997568905652835
674,0.9997577408460229
675,0.9997587328402187
676,0.9997596964917232
677,0.9997606034578452
678,0.999761595452041
679,0.9997627291596934
680,0.9997637494965806
681,0.9997645430919374
682,0.999765379201331
683,0.9997663711955269
684,0.9997674482177967
685,0.9997684543833382
686,0.9997693896921515
687,0.9997704808857669
688,0.9997714161945802
689,0.9997722948180108
690,0.999773272640861
691,0.9997742362923656
692,0.9997751149157962
693,0.999775865997116
694,0.9997768154772748
695,0.9997776232439772
696,0.9997782751258774
697,0.9997792387773818
698,0.9997800465440843
699,0.9997809393388605
700,0.9997818179622912
701,0.9997825548722652
702,0.9997833626389676
703,0.9997840570349047
704,0.9997850632004462
705,0.9997858142817659
706,0.9997864945063574
707,0.9997872172449859
708,0.9997879683263056
709,0.9997889036351189
710,0.9997896688877842
711,0.9997905191685235
712,0.999791241907152
713,0.9997920496738543
714,0.9997928290978653
715,0.9997938636060981
716,0.9997945863447266
717,0.9997953799400833
718,0.9997962443921682
719,0.9997970521588706
720,0.9997977465548077
721,0.9997985826642014
722,0.9997991636893733
723,0.9997999289420386
724,0.9998008075654693
725,0.999801558646789
726,0.9998022530427261
727,0.9998029899527001
728,0.9998037552053656
729,0.9998046338287961
730,0.999805384910116
731,0.9998060651347074
732,0.9998066319885336
733,0.9998072271850511
734,0.9998078932382969
735,0.9998083750640492
736,0.999808998603258
737,0.9998098063699603
738,0.9998105432799345
739,0.9998113510466368
740,0.9998119462431543
741,0.9998126122964001
742,0.9998133066923373
743,0.9998139018888548
744,0.9998146529701745
745,0.9998153898801485
746,0.9998159142199378
747,0.9998164669024183
748,0.9998171187843184
749,0.9998178698656383
750,0.9998185075761927
751,0.9998191311154015
752,0.9998198680253756
753,0.9998204915645844
754,0.9998212284745586
755,0.9998218236710761
756,0.9998225038956675
757,0.9998231274348763
758,0.9998236942887025
759,0.9998242186284918
760,0.999824827996355
761,0.9998254940496007
762,0.9998260467320813
763,0.999826755299364
764,0.9998271946110794
765,0.9998276480941404
766,0.9998283708327688
767,0.9998292069421625
768,0.9998298871667539
769,0.9998304115065432
770,0.9998311342451716
771,0.999831771955726
772,0.9998321970960957
773,0.9998327639499219
774,0.9998333449750938
775,0.999833954342957
776,0.9998346062248571
777,0.9998352581067572
778,0.9998358391319291
779,0.999836420157101
780,0.9998369444968902
781,0.9998375255220621
782,0.9998381207185796
783,0.9998385742016406
784,0.9998391693981581
785,0.9998396512239104
786,0.999840161392354
787,0.9998407424175259
788,0.9998412809286608
789,0.9998417485830674
790,0.9998426130351523
791,0.9998430240041764
792,0.9998436050293482
793,0.9998440585124092
794,0.9998445119954702
795,0.9998449938212224
796,0.9998454047902464
797,0.9998459716440726
798,0.9998466518686641
799,0.999847105351725
800,0.9998478139190078
801,0.9998482248880318
802,0.999848876769932
803,0.9998493444243386
804,0.9998498404214365
805,0.9998502372191149
806,0.9998506481881388
807,0.9998510591571629
808,0.9998515834969521
809,0.9998520228086675
810,0.999852575491148
811,0.9998532698870851
812,0.9998538650836026
813,0.9998542193672441
814,0.9998546870216507
815,0.9998553247322052
816,0.9998557357012291
817,0.9998560474708336
818,0.9998563734117837
819,0.9998568410661902
820,0.9998572378638686
821,0.9998576771755839
822,0.9998582723721015
823,0.9998586833411255
824,0.9998591935095691
825,0.9998599020768518
826,0.9998602988745301
827,0.9998607381862454
828,0.999860964927776
829,0.9998613617254543
830,0.9998616593237131
831,0.9998622403488849
832,0.9998625946325264
833,0.9998631898290439
834,0.9998636149694135
835,0.9998639975957462
836,0.9998642810226593
837,0.9998645927922637
838,0.9998650604466703
839,0.999865528101077
840,0.9998660524408662
841,0.9998663642104706
842,0.9998669452356425
843,0.9998674695754317
844,0.9998677813450362
845,0.9998681498000231
846,0.9998686457971211
847,0.999868900881343
848,0.9998694252211322
849,0.9998698503615018
850,0.9998701904737975
851,0.9998706297855129
852,0.9998710124118455
853,0.9998713525241413
854,0.9998718626925849
855,0.9998721177768066
856,0.9998724862317937
857,0.9998727696587069
858,0.9998731381136938
859,0.9998735349113722
860,0.9998738041669396
861,0.999874200964618
862,0.9998744985628768
863,0.9998749095319007
864,0.9998753488436161
865,0.9998758164980227
866,0.9998761282676271
867,0.9998765250653054
868,0.9998768935202925
869,0.9998773186606622
870,0.9998777296296861
871,0.9998779705425623
872,0.9998782964835123
873,0.9998786791098451
874,0.9998790900788691
875,0.9998795577332756
876,0.9998798269888431
877,0.9998800820730649
878,0.9998803938426694
879,0.9998806347555454
880,0.9998808898397673
881,0.9998812441234086
882,0.9998814850362848
883,0.9998818960053089
884,0.9998821085754936
885,0.9998824912018264
886,0.9998828879995046
887,0.9998832422831461
888,0.9998835682240962
889,0.9998838799937005
890,0.9998842484486876
891,0.9998846027323289
892,0.9998850845580812
893,0.9998852971282661
894,0.9998854955271053
895,0.9998859773528576
896,0.999886246608425
897,0.9998866292347577
898,0.9998869126616707
899,0.9998873378020404
900,0.9998878196277927
901,0.9998880321979775
902,0.9998882305968168
903,0.9998886982512234
904,0.9998890100208278
905,0.9998892651050496
906,0.9998895910459996
907,0.9998898177875302
908,0.9998901295571345
909,0.9998903846413564
910,0.9998907105823064
911,0.9998910648659478
912,0.9998912490934413
913,0.9998915325203545
914,0.9998917309191936
915,0.999891957660724
916,0.9998921844022546
917,0.9998924253151307
918,0.9998927654274264
919,0.9998930346829938
920,0.9998932897672157
921,0.9998936157081657
922,0.9998938282783506
923,0.999894055019881
924,0.9998944093035225
925,0.9998946643877442
926,0.9998950470140769
927,0.999895287926953
928,0.9998956280392488
929,0.9998959823228901
930,0.9998962515784576
931,0.9998965066626794
932,0.9998968326036295
933,0.9998973002580361
934,0.9998975695136035
935,0.999897838769171
936,0.9998981221960841
937,0.999898334766269
938,0.9998985048224168
939,0.9998988307633668
940,0.9998990575048974
941,0.9998993267604648
942,0.999899525159304
943,0.9998997944148714
944,0.9999001061844759
945,0.9999004462967716
946,0.9999006305242651
947,0.9999009706365608
948,0.999901254063474
949,0.9999014808050044
950,0.9999018350886458
951,0.9999022035436328
952,0.999902444456509
953,0.9999027562261134
954,0.9999029687962983
955,0.9999031671951374
956,0.9999034506220505
957,0.9999037340489636
958,0.9999039749618398
959,0.9999042300460615
960,0.999904456787592
961,0.9999047543858508
962,0.9999049527846899
963,0.9999051653548748
964,0.9999054629531335
965,0.9999056755233184
966,0.9999059447788858
967,0.9999061573490706
968,0.9999063840906012
969,0.9999065824894403
970,0.9999068234023165
971,0.9999069934584643
972,0.9999071635146122
973,0.9999074044274884
974,0.9999076311690188
975,0.9999078720818949
976,0.9999080704807342
977,0.9999082972222646
978,0.9999085664778321
979,0.9999089065901278
980,0.9999090766462757
981,0.9999092750451148
982,0.9999094025872257
983,0.9999095584720279
984,0.9999097852135584
985,0.9999099410983606
986,0.9999101678398911
987,0.999910337896039
988,0.9999105646375694
989,0.9999108480644826
990,0.9999110039492848
991,0.9999112732048522
992,0.9999114999463827
993,0.9999117975446414
994,0.999911981772135
995,0.9999122085136655
996,0.999912350227122
997,0.9999125202832699
998,0.9999126336540352
999,0.9999129170809482
1000,0.9999132713645896
1001,0.9999134130780462
1002,0.9999136114768854
1003,0.9999137815330332
1004,0.9999139799318724
1005,0.9999143767295507
1006,0.9999146034710812
1007,0.9999148160412661
1008,0.9999150427827965
1009,0.99991522701029
1010,0.9999156521506597
1011,0.9999158222068075
1012,0.9999160064343011
1013,0.9999161481477576
1014,0.9999163465465968
1015,0.999916544945436
1016,0.9999167150015839
1017,0.9999168142010034
1018,0.99991695591446
1019,0.9999172818554101
1020,0.9999174660829035
1021,0.9999176361390515
1022,0.9999178061951993
1023,0.9999180754507667
1024,0.9999183021922973
1025,0.9999185147624821
1026,0.9999186281332473
1027,0.999918727332667
1028,0.9999189399028517
1029,0.9999190674449626
1030,0.9999192375011104
1031,0.9999194358999497
1032,0.9999196201274432
1033,0.9999198185262824
1034,0.999919960239739
1035,0.9999201161245411
1036,0.9999202153239607
1037,0.9999204278941456
1038,0.9999206404643304
1039,0.9999208813772065
1040,0.9999211222900827
1041,0.9999213348602675
1042,0.9999215474304524
1043,0.9999217316579458
1044,0.9999218450287111
1045,0.9999220292562045
1046,0.9999221709696612
1047,0.9999222985117721
1048,0.9999224543965742
1049,0.9999226244527221
1050,0.999922837022907
1051,0.9999230354217461
1052,0.999923162963857
1053,0.9999233613626962
1054,0.999923573932881
1055,0.9999238148457572
1056,0.999923984901905
1057,0.9999241691293985
1058,0.9999243533568921
1059,0.999924480899003
1060,0.9999245659270769
1061,0.999924806839953
1062,0.999924934382064
1063,0.9999251327809031
1064,0.999925217808977
1065,0.9999253595224336
1066,0.9999254870645445
1067,0.9999256287780011
1068,0.9999258130054945
1069,0.9999259688902967
1070,0.9999261106037534
1071,0.9999262381458642
1072,0.9999264365447034
1073,0.999926620772197
1074,0.9999267483143078
1075,0.9999268333423817
1076,0.999926946713147
1077,0.9999271025979491
1078,0.9999272301400601
1079,0.9999273293394797
1080,0.9999274285388993
1081,0.9999275419096645
1082,0.9999276552804297
1083,0.999927853679269
1084,0.9999279245359972
1085,0.9999281654488733
1086,0.9999282929909842
1087,0.9999284772184778
1088,0.9999285764178973
1089,0.9999288031594278
1090,0.9999289448728844
1091,0.999929044072304
1092,0.9999291857857605
1093,0.999929327499217
1094,0.9999294408699823
1095,0.9999295967547845
1096,0.9999297101255498
1097,0.9999298801816976
1098,0.9999300218951542
1099,0.9999301777799564
1100,0.999930276979376
1101,0.9999304186928325
1102,0.9999305037209064
1103,0.9999306170916717
1104,0.9999308013191652
1105,0.9999309288612761
1106,0.99993101388935
1107,0.9999311272601152
1108,0.9999312406308806
1109,0.9999314106870284
1110,0.9999316090858675
1111,0.9999317366279785
1112,0.9999318925127807
1113,0.9999320625689285
1114,0.9999322184537307
1115,0.9999323601671873
1116,0.9999324593666069
1117,0.9999325302233352
1118,0.9999326861081373
1119,0.9999328136502482
1120,0.9999329128496679
1121,0.9999329978777418
1122,0.999933153762544
1123,0.9999332954760005
1124,0.9999333238186918
1125,0.9999334513608028
1126,0.999933607245605
1127,0.9999336781023332
1128,0.9999337914730985
1129,0.9999338765011724
1130,0.999934060728666
1131,0.9999341740994312
1132,0.9999343016415421
1133,0.9999344150123073
1134,0.9999344716976899
1135,0.9999345992398009
1136,0.9999347409532574
1137,0.9999349818661335
1138,0.9999350385515161
1139,0.9999351377509358
1140,0.9999353219784293
1141,0.9999354636918858
1142,0.9999355345486141
1143,0.9999355912339967
1144,0.9999356479193793
1145,0.9999356904334163
1146,0.999935747118799
1147,0.9999358321468729
1148,0.9999359455176381
1149,0.999936030545712
1150,0.9999361722591685
1151,0.9999362572872426
1152,0.9999366399135752
1153,0.999936767455686
1154,0.9999369091691427
1155,0.9999371075679818
1156,0.9999372067674014
1157,0.9999372917954753
1158,0.9999374051662406
1159,0.9999375043656602
1160,0.9999376319077711
1161,0.9999377736212276
1162,0.9999378444779559
1163,0.9999380003627582
1164,0.9999381420762147
1165,0.9999382696183255
1166,0.9999383829890908
1167,0.999938453845819
1168,0.9999386097306213
1169,0.9999386805873496
1170,0.9999387797867691
1171,0.9999388931575344
1172,0.999938949842917
1173,0.999939077385028
1174,0.9999391057277193
1175,0.9999392190984845
1176,0.9999393182979041
1177,0.9999394316686693
1178,0.9999395308680888
1179,0.9999396725815455
1180,0.9999398284663477
1181,0.9999400693792238
1182,0.9999401685786433
1183,0.999940267778063
1184,0.9999403669774826
1185,0.9999404236628652
1186,0.9999404520055565
1187,0.9999405653763217
1188,0.9999406504043956
1189,0.9999407354324695
1190,0.9999407779465066
1191,0.9999409054886175
1192,0.9999410330307283
1193,0.999941089716111
1194,0.9999411747441849
1195,0.9999412456009131
1196,0.999941330628987
1197,0.9999414014857154
1198,0.9999414865137893
1199,0.9999416140559002
1200,0.9999418407974306
1201,0.9999419399968503
1202,0.9999420108535786
1203,0.9999421525670351
1204,0.9999423367945286
1205,0.9999424785079852
1206,0.9999425493647135
1207,0.9999426485641331
1208,0.9999427477635526
1209,0.9999428327916265
1210,0.9999429178197005
1211,0.9999429745050831
1212,0.9999430595331571
1213,0.9999431729039223
1214,0.9999433146173788
1215,0.9999433854741071
1216,0.9999434563308354
1217,0.9999435697016006
1218,0.9999436972437116
1219,0.9999437964431311
1220,0.9999438389571681
1221,0.9999439948419703
1222,0.9999440798700442
1223,0.9999441082127355
1224,0.9999442499261921
1225,0.9999444483250313
1226,0.9999445758671421
1227,0.9999446183811791
1228,0.9999448167800183
1229,0.9999449301507836
1230,0.9999449726648205
1231,0.9999450293502031
1232,0.9999457379174859
1233,0.9999457946028685
1234,0.9999459079736338
1235,0.9999460071730534
1236,0.9999461347151642
1237,0.9999461630578556
1238,0.9999462055718925
1239,0.9999463047713121
1240,0.9999463756280403
1241,0.9999465598555339
1242,0.9999466023695709
1243,0.9999467015689905
1244,0.9999467865970644
1245,0.999946843282447
1246,0.9999468857964839
1247,0.9999469991672492
1248,0.9999470983666688
1249,0.9999471833947428
1250,0.999947296765508
1251,0.9999473392795449
1252,0.9999474809930015
1253,0.9999475660210754
1254,0.999947707734532
1255,0.9999478069339516
1256,0.9999479061333711
1257,0.9999480195041364
1258,0.9999481470462473
1259,0.9999482320743213
